node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,Fitting Area Wear(mm^2)
23.31206638,18.33125025,15.4755728,9.161625189,9.936608367,8.285246097,19.23399071,8.248662798,8.459245279,18.04596131,10.27780735,10.80813755,15.20574256,7.857961645,4.22349498,4.383425149,1.92
22.19403623,11.31841831,8.695486103,6.752196456,6.303634924,6.395582885,15.82788806,9.260750003,6.016683494,11.75770191,7.051387864,10.29954191,17.40256486,5.904416944,5.610294647,6.818605007,1.92
29.87092584,24.31426394,16.00225558,12.81925386,10.86555811,5.840290726,13.96662767,5.823074923,5.935949781,13.3797755,6.475482826,12.52472702,21.48571778,6.486481369,8.71003984,6.587228001,1.92
20.02281833,12.48945527,7.579035288,7.774089959,7.364980809,5.060609637,10.95215056,4.239636318,3.746846071,10.50860613,4.925724635,11.95142227,21.9430175,5.745843445,6.363107209,9.054213771,1.92
19.69419063,15.20552315,9.81404497,15.16013933,6.883258052,11.79492802,36.20745342,15.09809082,10.14151785,20.21691683,9.90408516,14.5315454,20.99558626,9.295959595,8.389779184,11.42254712,1.92
20.34754368,21.08033574,9.996907246,11.03898972,9.2058438,7.915257226,23.07539502,9.723483927,8.337364537,17.17526827,6.411399084,12.35402745,15.96473195,8.11620507,3.867711667,5.987428115,1.92
19.84052424,19.88711332,8.401540298,8.770736668,9.525800284,7.199654775,21.51247627,8.525828085,6.826922328,13.73736445,5.190629674,14.26576548,16.06673186,5.482915726,4.097809231,3.774441041,1.92
23.94035957,14.90692994,8.824566274,8.826171645,9.506253202,7.096493456,25.16164679,8.910664531,5.630494979,15.51208314,5.730865615,13.94666687,18.05548957,5.377243047,4.517049275,5.067264454,1.92
21.22001989,16.13614014,9.628714878,10.16409917,8.078523097,8.715519182,22.88934306,8.707048279,6.505939485,15.78225622,6.467427581,12.74854996,18.96161255,8.292945795,5.299458273,6.788028766,1.92
21.33137316,12.40489654,11.12215563,10.72552095,5.939747836,9.899024761,24.75641669,8.483188268,6.581186432,12.07878232,6.425100769,12.60647948,21.03279506,5.977652715,3.442407789,7.415348408,1.92
21.12369533,17.30892346,8.832423753,13.08460124,6.208790008,10.63984485,21.0742773,8.701417368,7.073166998,15.87513036,6.834902361,11.90188798,19.42332093,5.922240034,3.213858698,7.848502143,1.92
20.37059107,17.68053237,10.96217212,10.96057984,6.814690097,10.03979763,23.52994996,9.020635466,6.917645169,13.40378143,7.232933998,11.72981818,18.23203381,5.115108794,3.075731625,6.08785387,1.92
22.53219265,19.57237073,13.16195929,8.483838122,7.676122234,10.61882085,21.44601634,8.89924281,5.607190297,15.89656637,7.564221596,12.6275931,19.91557741,5.623271013,2.933398888,4.952864576,1.92
27.88303872,20.31348726,10.50540407,8.631234277,7.953734851,11.30478733,21.48639735,8.964309416,6.430842881,15.78450606,6.579280669,12.00107719,17.46913583,4.922948791,2.610037786,6.329662632,1.92
23.80179743,19.79020774,6.463235039,11.15233154,7.078988588,11.56474134,23.5861571,8.676630533,8.577470967,13.02480058,6.282149843,10.4488243,15.51284699,5.122433744,3.581048979,7.672932379,1.93
22.34499584,18.48660679,9.518161083,13.97661726,4.98260089,11.1525241,24.73458383,8.436087309,7.586733705,17.79835731,7.284676005,9.92839964,17.34726175,5.293006748,4.850258926,8.756221376,1.93
27.5378588,13.2711557,5.640216136,8.665857294,4.41488789,7.415453839,20.64843018,7.5960701,6.10091757,11.34110942,4.982896211,9.281937569,18.59399928,7.281075028,6.217911436,6.535559857,1.93
19.45441789,11.70279828,8.430993731,12.54760229,5.513099938,7.646109969,28.6776606,8.478245841,7.15629748,15.47182557,7.166182072,21.42225129,38.53012543,8.402158666,7.7576421,7.869420425,1.93
26.41782162,23.38409332,13.77040406,14.24065709,9.531010015,7.523798998,24.94038999,7.046922989,6.158347246,15.65061998,8.605799788,11.17536846,19.38049187,6.993587496,5.187160818,4.705470521,1.93
27.74921028,22.82798942,15.06773399,8.535471143,12.79807002,8.221178084,21.49956482,6.523546968,6.957105419,14.76898745,8.37878288,11.31101327,13.91396169,8.516747831,4.37275232,3.177436702,1.93
25.76824062,20.99691953,15.07998454,10.73559889,8.253348602,8.993026374,23.21938132,8.708962363,6.678755029,12.79361686,8.128559038,10.33715563,15.42686293,8.72335333,3.960793911,3.942138506,1.93
29.3829667,22.9091397,15.03047974,15.92348564,5.613306149,8.601489113,23.26910152,9.311263026,7.639835797,13.27955416,7.337797263,8.683407341,16.39575343,10.10167986,4.968641894,5.443604184,1.93
27.48647344,25.31196564,17.71892863,14.92499987,5.549321458,8.372781977,25.55990975,9.848494757,6.625981589,13.58991023,7.230526525,10.53642178,17.51772409,9.916578112,5.474003576,3.233887998,1.93
28.98741038,24.25824225,19.38012654,12.70931572,7.800816513,9.098088918,23.18390767,9.76830524,7.463390876,14.5397599,8.012579285,12.50660271,17.72555935,9.690777726,5.412872597,3.439223989,1.93
41.37828408,21.79572301,15.08289908,13.15012095,9.460884424,8.65826668,22.55824283,9.658718371,6.656127687,13.45526201,9.19615894,14.35392959,17.61495232,8.59746645,4.774171951,3.077444324,1.93
25.71134029,18.30561867,13.53630288,13.99601244,12.23991962,9.894849137,27.56336703,10.05466268,6.626776233,12.04698406,10.50992106,15.78763243,17.55539722,11.01454833,4.077146461,5.287360019,1.93
28.19544446,20.5002544,18.60481041,11.94448813,8.79358279,9.949719421,28.30689348,9.429316018,7.427249455,11.80577667,10.61827074,12.38686969,19.25674554,8.235825334,3.579361538,5.383275018,1.93
37.04180329,20.44030292,18.90039645,14.12698035,5.197790806,9.776748973,26.39755533,9.537380772,6.750861361,11.69543334,10.40268071,11.21085925,18.49882839,10.58820603,3.757188197,5.344753366,1.93
28.15632663,20.49011322,19.16380613,19.41019716,4.99591083,9.006447176,27.10142257,9.480324304,7.239527563,11.72322376,10.09394307,10.99940573,19.46917853,9.809074144,3.416272401,4.707575823,1.93
26.55498764,25.77716877,22.62500749,12.89884224,6.966331212,9.025007031,20.10671368,7.974298321,7.573013666,11.5936571,8.709132474,12.17056561,16.25118994,9.669913161,4.070633944,4.035488931,1.93
27.01107741,24.73457114,20.64247891,9.919993027,9.773913287,12.00683165,18.27340309,8.954477635,8.001317743,12.00664411,8.256322923,12.48290789,13.64903616,8.269734341,4.844715035,3.728407917,1.93
30.7191713,24.70078786,20.28471158,9.596259673,10.44189916,14.09908464,22.96060963,8.960801498,6.815180324,14.02843548,9.221041912,13.86373167,13.47822588,6.146089388,4.429712334,3.874845658,1.93
27.08267325,23.69176091,14.07484989,13.10739769,7.599148865,12.29713821,22.44400601,8.305185046,6.941426803,14.26305405,7.768040628,13.19255258,16.12866598,5.956895565,4.790320401,4.980715787,1.93
32.90121748,22.35044125,18.14600226,15.70012542,4.90189992,11.69335987,23.63976388,8.408049934,6.016990239,13.4309407,8.101292117,10.67386823,17.63104361,6.72623498,4.620514827,5.393878692,1.93
27.48814184,24.21028128,20.25245735,16.58506442,3.921526875,10.28750326,19.87185454,7.590424295,7.330683483,15.27982049,8.464197787,9.981451024,17.48242414,6.473794981,3.77755285,5.085085435,1.93
29.89110646,30.38940373,21.70084629,15.10262826,6.38061187,7.753625299,20.21837388,7.857499517,6.622982633,13.71538117,10.01462946,10.20233374,17.52707532,5.929719744,3.461642835,4.248029067,1.93
22.19862521,14.07019074,9.913871953,6.498311943,3.918236727,5.13735809,12.05900457,6.257719925,4.713363922,7.637839821,6.792265573,11.41033071,17.99960734,6.261239412,6.298807096,7.059832541,1.93
31.27205362,31.18109787,15.38332518,12.08383025,10.64952335,13.78830473,12.27219735,5.259026648,5.535971838,9.611021321,8.110710029,11.31842124,20.9726251,8.073622313,10.19939986,9.10252121,1.93
22.5867642,16.91857069,14.61531825,15.27256078,4.343421853,10.44406504,19.43655808,7.678761151,6.161439841,9.671867729,9.674630485,7.349435451,11.72331281,12.71876424,15.29195143,42.14942705,1.93
29.28255378,18.65548242,13.2984474,17.19204271,3.891641363,9.035857698,19.44264873,8.854581573,6.525210151,11.23804027,8.195173307,6.246024053,13.14656426,12.53650526,22.06807729,39.71509149,1.93
23.4612476,15.03904631,14.88240222,13.60041103,6.049354823,7.14684219,17.54730022,8.765754585,6.248437978,12.68991711,7.077603671,8.400307968,13.52289977,14.41157172,33.09071231,31.94649946,1.93
24.5129495,16.94756414,13.08914634,10.01271141,10.13183091,7.342846866,20.5664487,8.141026399,5.746728947,12.6473458,6.205611999,9.757522691,12.16518746,9.972969998,43.10717457,19.43731698,1.93
27.68510516,17.09581214,9.674399701,8.863978902,11.69175658,7.914636303,17.62384175,8.870411416,8.401631956,13.58504887,5.972502772,10.67429237,12.05966585,12.13208196,47.55566827,14.65491508,1.93
22.7410865,14.86399692,7.40178645,8.986741714,9.277151459,7.207837609,14.24030996,8.360379969,6.414827114,8.714700672,3.62911196,15.21304227,21.6821329,8.117395411,27.61305449,12.82644362,1.93
22.31095616,14.51835007,10.39215462,8.838593097,8.534754663,9.265323172,24.07122852,15.79456937,10.70906181,15.34225765,7.816752632,18.97813087,26.22641523,4.864576817,7.053494749,8.58541218,1.93
26.94788024,18.2350241,13.85925763,12.55710911,13.55097318,9.100803594,26.2877436,14.28676999,11.59997701,14.30379706,11.07902038,17.7490791,23.95903059,5.711794908,4.113756198,8.279428283,1.93
29.35967981,20.86967649,15.50807924,8.924223911,12.35133351,9.435214033,24.47759711,13.44535919,9.600900678,12.95855271,9.734439681,16.42960609,28.80610147,9.263952101,3.745726847,6.268650742,1.93
29.80217862,17.27035852,13.93616573,12.51232702,10.20405136,9.629763307,23.86264227,11.76677648,10.9745025,11.35523593,7.739159865,16.43791371,29.18520497,8.537898422,4.326808501,4.662192036,1.93
41.99323471,19.07350965,12.52264688,17.23139209,9.492493759,10.02432412,22.62245012,12.57500993,10.23584796,9.760861597,7.270511861,14.90181598,28.67082107,10.75277966,3.834069255,4.298694536,1.93
28.5473345,20.20500219,14.53430935,12.96190055,10.67375462,8.267781577,20.20286045,13.54082517,8.893684724,9.95884043,6.677341826,16.25795524,28.21449445,10.2184062,3.608491325,4.530583891,1.93
25.77368154,21.4769193,15.05913125,14.17785388,12.42734241,8.45929897,19.86863389,14.46877963,9.179827506,12.20668065,7.379938993,19.7394203,26.69025702,6.99841917,3.976909878,5.21506046,1.93
26.37458807,20.82588001,11.21153607,12.76797931,13.16252484,10.0489385,21.66545292,16.06061706,9.961880949,11.22991571,6.431965178,20.6933969,28.6358383,5.998936975,3.198257631,5.357034586,1.93
25.01851387,19.24185854,12.84295348,12.77892357,12.55857361,10.70243346,25.15753043,16.52238035,10.52036116,13.00260035,6.279956145,22.50436707,28.49834227,9.003977336,2.294014987,7.876185402,1.93
25.38533158,19.90267305,13.45735776,12.28074811,9.202608774,10.92767988,24.45917283,18.9817511,12.15254765,10.61654116,5.565894003,19.16788735,30.71739718,7.108297522,2.579499633,6.751256688,1.93
26.93330904,19.32897695,16.52761888,16.79563139,6.887776129,11.68961748,26.05679843,20.6780582,13.65425233,11.06154122,6.35159419,19.38926929,30.49203848,6.322430557,3.136123768,5.282787158,1.93
27.39748092,21.65767557,18.69604701,14.89254615,8.153621611,10.62145388,22.82789399,22.2320234,19.1248203,10.72941524,5.946356029,18.4838625,32.63196601,7.830681351,3.293912761,5.217750795,1.93
27.26924768,22.5755483,17.06535302,9.058735671,9.758916995,10.32143209,22.73933816,24.34030746,17.8309267,11.13486406,5.384995027,19.75350812,29.63842606,6.171308845,3.386847856,6.519870969,1.93
29.45567988,19.49856376,18.59918859,8.331673507,10.57150138,11.52392403,21.49359605,25.00352772,16.62232406,12.09910491,6.193235974,21.22931542,30.15722937,6.851970584,3.908204044,6.783492631,1.93
28.42413669,19.02961218,9.689493113,11.90802826,10.55317757,12.58251567,23.54089113,26.39016873,15.57934797,14.81466988,6.00217633,20.16671784,28.62796373,6.775859572,3.734774209,5.916772013,1.93
26.15897974,18.292276,9.93374495,16.50070889,8.247547973,12.22468592,25.72222748,23.76694174,14.96173621,16.01832068,6.632743442,19.08216071,30.63219041,4.847859929,3.164792849,4.488457751,1.93
29.17754577,15.73184639,12.62752696,16.28787765,5.95319068,11.95772023,26.08592224,21.13137734,13.81237826,14.50825556,6.942864702,15.91834641,31.42757662,5.139584977,3.062616173,5.354830627,1.93
30.64198009,20.02926512,15.10303979,16.54369403,5.737756363,12.58471923,25.85787513,19.05891646,12.64681967,13.08930963,8.331938416,17.2997793,31.5596161,4.99018668,3.262660076,6.34406872,1.93
24.27914182,12.57165908,9.976710391,9.531190567,6.656624629,7.128538084,20.70420001,16.07858356,13.80306039,9.964072395,6.777219345,13.39276482,25.66943007,5.331771845,4.621344704,6.891998329,1.93
34.58611028,20.53956688,14.68202345,8.148708974,9.27846081,8.049611922,15.90614806,15.86604951,11.0163702,12.66300783,5.232208889,18.90404709,34.81599625,4.469950751,6.900245765,6.699969401,1.93
31.86778395,19.46936296,13.19811965,15.60596862,6.151615553,8.462911385,22.02805143,18.06842547,15.91203099,15.59578498,8.109361656,25.30952675,50.16517284,14.01618022,17.95196871,32.5189117,1.93
29.72776789,18.38793202,15.33934812,12.12719812,7.67175149,7.984372447,22.81276759,19.84627194,12.383763,14.14218369,7.386804495,30.08085167,50.01369989,13.2031299,31.89017221,27.70995736,1.93
26.25547703,19.28131087,12.93296052,9.324216361,10.03609933,10.03563942,22.12552176,17.95503538,10.82863321,16.02469936,6.878467749,32.73637481,48.11642292,13.17777569,39.65737116,17.69073664,1.93
28.08050919,22.21801539,8.90314104,11.83934217,11.37283177,10.6402442,26.95836768,18.01113823,13.10862816,16.25305362,6.88023698,31.81421015,48.30955835,13.24483326,36.05090263,13.03450117,1.93
26.43450007,12.9960909,12.43565309,8.097604652,6.322381244,5.911117045,10.68166999,11.05032001,8.409494676,8.561239186,5.71379452,21.53459691,39.9897073,4.010789977,3.200943987,4.354265133,1.93
24.47155761,19.90427607,14.91803209,14.91357945,14.27855071,10.6768767,37.12875268,15.86760527,13.13175801,22.04988762,12.14334531,21.72097401,33.671711,5.209560475,8.142039392,6.944558085,1.93
29.62904874,22.16875138,19.46447825,9.176605457,13.29269378,9.477709231,26.34441924,14.60383909,9.068935325,14.37231206,9.818181853,11.79056518,17.01598773,8.842196295,4.348908937,4.600921145,1.93
26.19473787,19.32133033,16.26422706,12.50148535,10.07507843,8.658141092,24.32177209,12.00747983,8.943023958,13.89614436,9.728777638,11.2267429,18.5556073,9.816083667,4.838956383,5.195343178,1.93
25.03304471,21.73675133,14.88884099,16.0885847,7.200102507,9.126794568,22.57862454,11.01321374,8.450600062,12.3854275,8.421614174,10.07947868,18.71184635,10.82823772,6.941122517,4.418722053,1.93
31.17879098,24.58268815,17.14022308,15.10128903,7.33452371,7.491494568,22.24416197,12.0058322,6.991534317,14.01191305,7.934915455,10.0420389,18.28942828,9.526490895,6.197940399,3.263833072,1.93
26.40443474,24.8482839,16.45945136,12.49508424,8.654184279,9.235349806,21.83197621,10.03443708,8.303013862,12.40239461,9.072519257,12.87680315,17.90409877,9.24703449,4.835755041,4.832578675,1.93
26.01332517,26.95580801,17.60530989,14.34038782,10.6926663,9.083744429,22.80552567,10.92147168,6.397132697,13.15082129,8.343090835,13.97341228,16.72416994,7.944372352,5.16781472,4.131260532,1.93
26.84176226,23.68081392,14.59513613,12.50125692,10.40856208,10.44504282,23.87757476,12.25791613,7.560517305,13.43091051,8.521155799,12.51850207,17.16771267,7.073050699,4.563061423,5.807669667,1.93
25.10979724,20.79590196,16.86359784,12.09771668,9.691871024,9.914007219,23.35474451,9.351549992,7.71857316,10.64526296,7.843270754,11.75744211,17.89655965,7.87257593,3.562676058,6.626560484,1.93
24.32740254,19.12255918,24.16860267,15.10388834,5.987839703,10.48590803,22.33781732,9.595103399,7.027513797,11.24006807,7.076899796,11.2474687,17.09400531,8.708275337,3.714032228,5.244000173,1.94
24.65148406,23.09421001,15.93205439,17.55021893,6.181669691,8.964497576,21.57446179,9.288855294,8.807966101,11.38583059,6.128930275,10.88968256,16.97269682,9.018646602,5.033013932,3.761120356,1.94
24.7459412,22.64018976,20.26045825,13.02069387,9.429961309,7.146701739,19.33494427,9.24033398,7.693984442,10.76893711,5.259334508,11.41993857,15.59850696,8.070033233,5.684735492,4.283730565,1.94
24.63164486,25.40755279,16.69312752,9.540214941,10.63872126,9.567321662,19.85099845,8.900699286,7.115019829,11.81162573,5.836217081,12.66614696,15.320226,6.938478238,5.430136007,5.721607629,1.94
25.93025116,21.15179407,10.71544198,11.16122617,9.952418314,10.1128884,19.05250843,9.189543961,6.729267235,12.96740082,5.145540292,12.56099354,15.09948301,5.78489536,5.642798157,4.699771528,1.94
24.47481439,19.61252633,10.38365608,15.41152554,7.968769443,9.568368868,21.07456239,8.385831854,6.021591739,14.44284055,5.266866685,11.46597945,15.95991264,6.529685944,4.756476664,3.865570998,1.94
22.91852395,20.34990865,11.42393263,16.03869503,5.716330254,9.01428957,23.67272218,9.108366851,6.204411584,12.96861491,4.796870984,10.75780162,18.64986523,7.100518475,4.489311982,3.710514163,1.94
23.44062847,19.46829269,13.73381634,14.41974306,5.464585375,7.824611266,18.82691988,8.996587107,8.224361354,11.18887438,5.191578608,11.57367841,20.15873041,7.145904993,4.066184356,4.245993322,1.94
22.99053355,14.80482417,9.90888186,10.1240701,7.921258049,8.61379926,13.59372383,7.428517947,7.266574523,8.292840928,3.741675365,9.772411629,20.29197351,4.807805939,6.516543472,4.478008056,1.94
26.84712283,21.99865931,13.36211061,16.00661001,8.242037183,11.76571721,18.83954831,9.573351398,8.950964351,10.27994281,6.401970205,11.2708827,20.14248715,9.831046719,11.4178341,20.88128519,1.94
22.74464238,14.15791953,10.83524335,18.77309107,5.890064753,9.112811217,20.17173871,10.93614436,8.015528731,10.22653413,5.452598574,8.276929402,16.89530498,10.55022181,20.25281018,39.30987226,1.94
21.09389524,13.07822521,14.46711569,15.54208306,8.961928487,7.518714737,19.18561931,11.52065964,6.360440542,12.75648559,5.566226312,8.491187338,14.60176595,9.199475036,31.15728256,21.9945799,1.94
21.73297074,13.18480354,11.28784515,10.84960398,11.52093752,7.953623783,19.06756814,8.866819754,6.015572735,13.79856359,5.299638548,10.81532235,14.6283391,10.10006673,45.48671207,14.8797883,1.94
20.45297476,10.53067933,8.268123771,8.43095014,10.00107362,5.936492237,12.41957415,5.028033201,5.388863962,8.80069946,4.136687218,14.64055487,24.82126997,6.176179672,21.35554413,11.2290246,1.94
20.84891172,11.03341053,11.41801134,15.57538654,8.392011369,11.16043646,30.98722425,11.28783168,9.12875003,17.47178062,10.72773442,13.04886186,25.72347203,7.659678188,8.019192103,9.534288752,1.94
24.57143982,20.51258495,11.38314413,13.33429411,12.78864004,9.329125226,24.95236256,6.832998763,5.795803771,15.71923786,11.35776569,16.45548551,29.22911729,7.854421466,3.600820896,7.383401377,1.94
28.99667199,17.5681942,12.90233227,10.16435776,14.01387716,8.930157411,22.35622892,8.798687868,6.669771887,13.21955526,10.76704629,16.11071511,30.57753163,8.529352779,3.212258358,4.909871132,1.94
22.79247322,16.63479602,13.98162973,8.782139792,12.5171136,9.436792679,20.82551944,7.786241412,6.531587347,11.66106111,10.77370071,16.52686417,29.42793754,8.335392231,3.494743085,6.861583912,1.94
22.12292341,17.02522059,14.90548737,11.67460441,10.39524122,9.645600364,22.54480545,9.000692113,6.503431617,10.19017737,9.234282068,17.12756489,29.89797734,9.555765465,4.363811714,9.50975694,1.94
25.49550267,15.74371793,15.13730748,16.48910995,9.59701492,8.626769906,22.27937634,8.666393061,7.102964082,12.22288785,8.08438561,17.0538988,31.88742651,11.21346817,4.956587388,9.526872461,1.94
22.78106215,19.45248665,15.69302467,13.71565257,9.764082938,8.901084901,20.08425156,7.384058611,6.65824966,11.46400072,7.953130768,17.74794786,30.84043436,13.3068767,4.633581807,5.973663227,1.94
24.9218201,19.54478517,16.12051688,12.41507774,11.72406889,8.458416497,21.77761056,7.400617056,5.215406029,11.70274698,8.06969986,20.14843112,30.39929299,8.047197128,4.807936577,4.648017945,1.94
24.89322842,20.35817665,9.934360605,11.65055074,13.17014741,9.812969314,21.96486835,7.136335247,5.250125955,11.12869052,6.978931207,22.55161895,28.77033104,8.116927227,3.543155168,6.331214889,1.94
22.46841847,19.21562999,12.06025258,12.83769556,12.62209683,11.02405986,23.02424855,7.172684472,5.786403533,11.7290857,6.58011771,21.75581294,31.23272527,6.382547314,3.850201168,5.525347024,1.94
23.45159487,16.9139618,13.69496489,13.36260032,9.58337114,11.01878482,23.69637268,5.674153167,5.250346782,11.93395117,6.066923001,22.76245945,32.24206684,7.273537497,2.803068525,8.095680853,1.94
28.09374886,17.14275732,14.14005107,15.22889234,7.983060315,11.77422759,24.57012746,7.34518695,5.967150061,10.29158194,6.837210946,18.20806889,33.19235051,8.733335909,3.670667744,7.531863034,1.94
27.35229517,17.18345765,18.6794216,14.72251038,7.098757265,10.21099263,20.67609435,7.184204177,7.952748167,11.58508944,5.956628687,19.82218927,34.59389595,9.405383918,4.070546914,5.753764322,1.94
23.72927029,21.86754455,17.1316155,10.4477498,9.760369328,10.1282226,20.64614715,8.236531207,6.302427568,10.61011158,5.588438945,19.5616292,32.30541055,8.898220474,5.089625964,5.364702686,1.94
27.05842238,24.76216102,20.25604836,8.907296791,11.05070826,11.18526782,21.03277192,8.82311606,7.60004129,12.23933918,5.767674329,21.62559795,29.98671672,9.709368743,5.210456404,4.843878188,1.94
22.43955221,23.42498676,15.35529107,10.71783603,9.954964307,14.04105841,24.00633861,10.17303215,6.940961895,14.84034626,5.42907568,21.41892751,30.12388635,8.797800478,4.81809151,6.72143772,1.94
19.17450222,18.47058067,12.71088422,8.463837606,6.362984446,6.595063983,20.86148959,6.746025764,6.314072032,10.93372971,5.263910117,13.46933919,26.5234932,7.08254373,5.490408066,8.383893084,1.94
29.74604164,34.16379546,22.82535157,13.4484875,7.330848211,7.672262455,15.04541267,8.095339937,7.148692936,13.14235286,5.676986826,17.57063636,30.43749622,8.932087512,9.226693279,5.912933918,1.94
24.94190694,22.11716977,15.97103818,14.74077137,9.659841782,10.47287779,25.53614251,11.33049273,12.71420848,13.96366997,9.980697754,30.90181534,54.68823941,18.57032938,26.91184767,41.58025434,1.94
25.73885035,16.46092974,12.25386191,12.59581327,7.553763252,11.58510024,24.61168873,12.20693883,8.747030556,11.7016882,7.479266399,28.84373922,57.29310702,9.737072189,12.85162417,54.59444627,1.94
22.07411449,16.42509034,9.106450687,13.28510716,6.105924714,9.164340553,27.43219587,12.81269016,8.965705861,13.88149691,7.530724222,28.58095259,53.55671684,12.62891261,12.17120192,70.57648067,1.94
21.35200317,11.69747673,8.439792221,6.411276853,4.920687109,4.823017413,13.31483052,9.377336312,6.480206958,10.1485499,3.8669178,17.13113283,32.60500661,7.408820498,3.978288213,9.056933865,1.94
23.98602677,18.6174749,14.03723776,13.49173034,10.22664697,11.79100282,41.55366676,15.74104535,11.40397437,24.06639311,11.1499056,22.92998453,33.93277309,8.250700552,6.115152319,16.30849567,1.94
25.33841618,17.6214743,15.02509705,14.98976762,6.046535755,8.716265875,24.80344853,11.14595981,8.378504286,17.24510197,7.786703342,10.04662685,18.71140663,8.736917221,4.73429554,6.525002404,1.94
27.211001,20.21374045,17.73799473,15.78605915,4.802693014,8.117723037,25.80996452,12.18832344,8.39348526,14.31384165,6.929663057,10.28090209,21.35108093,9.097762816,5.870414683,8.59061448,1.94
26.25455354,19.48646993,17.47929961,14.8864275,5.853341489,7.237342818,23.46219819,12.18847093,8.775059409,17.90199758,7.418786778,11.87068881,19.90665035,9.642921711,5.118501919,9.310722874,1.94
25.91756819,23.25194012,14.95149335,12.58208888,8.979473362,8.721652274,25.26256416,11.96570517,10.29013705,17.24806564,7.238476304,12.23603699,18.32872752,11.3151471,4.539242327,9.340776019,1.94
27.75863621,23.49639176,15.85502049,8.82876176,11.42964348,7.611256335,25.87849884,12.21684129,9.439611692,17.02287645,7.405837901,13.22131222,19.2060187,10.41732172,4.814370377,5.538849956,1.94
28.69189802,23.11818018,17.7215975,7.34128351,10.51258596,8.352583784,28.07672468,14.14914416,10.99879664,17.04210522,7.583486224,12.24094648,19.22768263,10.81715106,6.232539853,5.907632781,1.94
26.9442526,17.12717497,16.04668641,10.71756051,7.070298747,8.620037192,26.88591836,13.18867507,10.36281087,14.36793344,6.340168017,11.47745908,19.00775803,11.37847282,5.75673947,5.953605661,1.94
28.5215721,19.21681592,16.83496094,14.05170702,5.100853821,6.957377218,24.36353661,14.59942888,10.828915,16.25269552,7.168843224,10.40258999,20.63179614,12.08947954,6.655238217,6.115200011,1.94
27.77147645,22.35686591,15.73745915,12.57628214,5.552269522,7.232999429,25.17725866,15.74720654,9.727656416,13.63808396,7.709944259,12.23248356,19.24508003,11.2106075,7.111873768,6.304961063,1.94
29.69406751,20.58887178,19.31742233,10.72486792,6.964542171,7.624337841,21.5945614,14.56448528,9.666286926,16.73511887,7.993798066,13.53815407,18.93669362,10.07964176,6.948127295,6.676732376,1.94
25.93487067,18.81644399,9.645374671,12.20697686,9.528957863,9.024615942,19.92694173,12.67977447,10.02330696,12.83114168,8.709816618,13.49564891,17.57584479,8.449379348,4.342694366,4.617349361,1.94
29.64175515,17.25831008,11.55036311,11.01060208,8.927854261,9.182403255,23.21192307,14.65015962,9.752093676,12.67131246,8.617230881,13.14406345,17.01595369,7.956674602,4.866507748,6.523459567,1.94
24.89089247,18.87384354,15.07587164,10.64091395,6.636180159,9.564699698,22.55649752,11.73623067,10.05304695,13.75375942,7.588400412,11.94378923,19.2261932,8.771770862,4.529813005,6.197000629,1.94
24.131904,15.23934199,17.26186491,12.77432863,4.269239869,9.294249137,21.41444254,11.72364979,10.09558818,12.86075508,6.867052605,10.42558589,18.6262172,7.364334191,4.469977194,7.985216447,1.94
18.76191553,11.27365631,11.90935702,6.364638369,4.882405028,6.06839877,13.192876,7.603174974,6.388486006,9.298499087,3.869631189,9.404948288,17.16727022,4.45117336,6.428171154,7.337141291,1.94
29.03110185,25.75798318,16.19612016,10.77922213,11.17194317,11.99575798,18.13081367,8.605941629,7.208028967,12.63524107,4.90383641,11.75160467,20.89985604,10.93941804,15.94531383,16.45027664,1.94
21.76007917,13.4912178,11.52860334,16.17868957,4.205318025,9.020846199,23.06736238,8.543606456,7.050883535,13.64195567,6.480177813,7.738913588,13.40586764,15.13372851,42.6849461,22.18942057,1.94
20.83530485,11.91992919,12.09916715,11.85317609,4.231229829,8.193284618,16.87105231,8.306194932,5.946156979,11.44925366,5.448149492,11.41081469,18.64075672,10.4889238,30.12365136,13.29149879,1.94
20.40090529,12.51726712,11.02482003,9.691497535,5.300738095,10.3489267,24.76214889,8.855284146,6.383960663,16.05282314,6.845930772,13.05901097,25.43327753,5.93374034,7.784029519,6.800450496,1.94
23.09832837,18.77991,11.09274792,16.87614565,5.375905889,15.75824162,34.61350107,10.83089768,6.802887562,18.07191968,7.396902574,16.39605868,34.10114688,8.007387344,4.813633298,5.241701242,1.94
23.54719762,21.69614771,13.8180688,16.38708036,4.361689742,13.00473802,21.81344166,6.817191317,5.936718025,14.26719806,8.464604338,18.51560152,37.07412334,7.372125206,3.444831727,4.157284107,1.94
21.84694188,21.82178014,14.71693751,12.12448248,7.614156429,12.36677208,20.77276706,7.628721767,7.438718635,10.00175239,8.766116433,18.86004971,36.24389988,7.909535721,3.429038647,5.483384979,1.94
23.11230831,18.75286662,16.68502263,7.310857303,10.68861885,11.14689923,19.43560858,7.019876868,6.01341829,12.75555984,10.85349546,18.95470822,32.04502189,6.019227185,3.202098249,6.708764791,1.94
25.74115605,20.45166258,16.27600975,7.558918416,11.08778768,11.46540387,22.30094344,7.514416545,6.245868794,10.22453461,11.87296049,19.37947189,33.51747783,7.201550091,3.781350066,6.482922354,1.94
